lat,lon,name,admin1,admin2,cc
27.6962,85.304,Teku Store,,,
27.7127,85.3287,Bhagawati Marg,,,
27.7073,85.3224,Hattisar Rd,,,
27.6368,85.3183,Chibahal Saving & Credit Co-operative Limited,,,
27.717,85.3377,Rudramati Marg,,,
27.7013,85.2992,Wyawasayi Galli,,,
27.6674,85.3163,Manbhawan Rd,,,
27.7119,85.3321,Bhagawati Marg,,,
27.6965,85.346,Prayag Marg,,,
27.7006,85.3393,Chelsea International Academy,,,
27.7194,85.3051,Guitar Shop,,,
27.6756,85.3514,Araniko Highway,,,
27.6917,85.3162,Tripura Marg,,,
27.6787,85.3098,Kaffeine,,,
27.675,85.3529,Araniko Highway,,,
27.6885,85.3634,Bhaktapur Road 16,,,
27.688,85.3373,Madan Bhandari Road 144,,,
27.7197,85.3223,Thapa Store,,,
27.6994,85.3448,Sinamangal Rd,,,
27.7081,85.3381,Pashupati Rd,,,
27.7101,85.325,Pashupati Rd,,,
27.6793,85.3157,Pulchowk Rd,,,
27.6667,85.332,Lukhusi Machagal,,,
27.726,85.3228,Rani Devi Marg 3,,,
27.6992,85.3135,Kanti Path,,,
27.6492,85.3052,Ekantakuna-Tikabhairab Rd,,,
27.6862,85.3134,Kupondole Heights Road,,,
27.7037,85.3103,Ranjana Galli Kathmandu 44600 Nepal,,,
27.7036,85.3095,New Rd 269,,,
27.7037,85.309,Layaku Marg,,,
27.6875,85.3383,Bakery Caf�,,,
27.6504,85.3055,Mitho Mitho The Tavern & Restaurant,,,
27.6674,85.3225,Lagankhel Satdobato Rd,,,
27.7173,85.3251,Gairidhara Sadak,,,
27.6936,85.3276,Tanka Prasad Ghumti Sadak,,,
27.6993,85.2888,Chhinnalata Marg,,,
27.7026,85.3358,Rudramati Marg,,,
27.6496,85.3027,Awash Marga,,,
27.7002,85.3368,Pipal Bot Marg,,,
27.6761,85.375,Gaththaghar Marg,,,
27.6907,85.3069,GG villa,,,
27.7177,85.3341,Nepal Hypnosis,,,
27.6897,85.3357,Devkota Sadak,,,
27.6755,85.3028,Pulchowk - Dhobighat Rd,,,
27.7171,85.3304,Tangal,,,
27.6942,85.311,Kathmandu Hospital,,,
27.736,85.3162,Samakhusi Ring Rd Track N,,,
27.6868,85.3416,Madan Bhandari Road,,,
27.6802,85.3055,Nepali Beanz Coffee,,,
27.7749,85.361,Budhanilkantha Temple,,,
27.7029,85.3076,Nishthananda Marg,,,
27.7074,85.3274,Leapfrog Technology Inc.,,,
27.6957,85.2929,Ganeshman Singh Path,,,
27.6654,85.3113,Department of Transport Management ,,,
27.7572,85.3475,Golfutar Main Rd,,,
27.6928,85.3282,Bhakti Thapa Sadak,,,
27.6874,85.3407,Madan Bhandari Road,,,
27.721,85.3622,La Casita / ?? ????????,,,
27.7207,85.3205,Kumari Mai Marg,,,
27.6597,85.3463,Imadol,,,
27.7367,85.3223,Sai Suppliers,,,
27.6836,85.3086,Sanepa Heights Rd 16,,,
27.6698,85.3095,Ekantakuna Rd 13,,,
27.738,85.3349,Maharajgunj Rd,,,
27.7208,85.3662,Boudha - Jorpati Rd,,,
27.6763,85.3209,Pimbahal Marg,,,
27.6876,85.3461,Himshikhar Marg,,,
27.7165,85.3107,Thamel Bhagawati Marg,,,
27.673,85.324,Ikhalakhu Rd,,,
27.7213,85.3178,Big Mart,,,
27.6922,85.3238,St. Xavier's College,,,
27.7012,85.3408,Sinamangal Rd,,,
27.6574,85.3172,Timba Sirak Factory,,,
27.7261,85.3609,Saraswatinagar Rd,,,
27.73,85.3285,Do Cha Marg,,,
27.7164,85.2834,Ring Road,,,
27.6624,85.325,Prawes Maarga,,,
27.6705,85.3338,Guita,,,
27.7189,85.3319,Bishal Nagar Marg,,,
27.6865,85.3381,Minbhawan Marg,,,
27.7091,85.329,Pashupati Rd,,,
27.7028,85.3111,Khechapukhu Sadak,,,
27.6835,85.3044,Kalika Marg,,,
27.6946,85.3107,NMB Bank Limited,,,
27.7242,85.3136,Samakhusi Marg,,,
27.7138,85.318,Narayanhiti Path,,,
27.7304,85.3254,Genesis Caf�,,,
27.7021,85.3099,Pako New road Pako Sadak Kathmandu 44601 Nepal,,,
27.6901,85.3186,Maternity Hospital Road,,,
27.6898,85.3306,Hyundai Service Centre,,,
27.6782,85.3211,Patan Dhoka-Madan Smarak Road,,,
27.7208,85.3176,Kapurdhara Marg,,,
27.7281,85.3341,Bhakta Marga 14,,,
27.7197,85.3499,Lumbini Academic College,,,
27.6973,85.2991,University Path,,,
27.7191,85.3086,Ropeway Sadak,,,
27.7096,85.3289,Pashupati Rd,,,
27.7057,85.3337,Maiti Devi Marg,,,
27.7269,85.3367,Manshree Marg,,,
27.7161,85.304,Binayak Multi Venue,,,
27.6945,85.3205,Madan Bhandari Road,,,
27.7088,85.328,Dhuti Marg,,,
27.7219,85.3355,Banshidhar Marg,,,
27.6939,85.3203,Aspen Marga,,,
27.6455,85.3195,Loyachok,,,
27.7356,85.3803,Jorpati,,,
27.7145,85.3293,Sama Marga 514,,,
27.7305,85.3263,Do Cha Marg,,,
27.7151,85.3119,Thamel Dabali Marg,,,
27.7152,85.3085,Paknajol Marg 43/33,,,
27.7127,85.3177,27�42'45.8521N 85�19'03.6908E,,,
27.7021,85.2893,Patanjali Yoga Center,,,
27.7071,85.3226,Hattisar Rd,,,
27.6927,85.315,Tripura Marg,,,
27.7141,85.3137,Hotel Mi Casa,,,
27.7084,85.3145,Nachghar Restaurant & Bar,,,
27.7217,85.3122,Bagmati Driving Training Center,,,
27.6827,85.3164,Maitri Marg,,,
27.706,85.3239,Dilli Bazaar Sadak,,,
27.7175,85.3102,Chaksibari Marg,,,
27.6887,85.344,Sunlight Bakery Cafe,,,
27.7038,85.3305,Birendra Marg,,,
27.69,85.3358,Devkota Sadak,,,
27.6899,85.3285,Hemanta Marg,,,
27.7148,85.2831,Kripa Tours & Travels Pvt. Ltd.,,,
27.7011,85.3196,Bhrikuti Madap Marg,,,
27.6713,85.3417,Vegas City,,,
27.7462,85.3528,Fresh Farms,,,
27.6723,85.3554,Try Tasty Cafe,,,
27.7175,85.308,Paknajol Marg,,,
27.6755,85.3263,Swotha Rd,,,
27.7104,85.3175,Durbar Marg,,,
27.7379,85.3197,Indus restaurant's,,,
27.7001,85.3436,ACE Institute Of Management,,,
27.7032,85.3411,Jyoti Marg,,,
27.7128,85.3001,Bijeshwori Higher Sec. School,,,
27.7132,85.3191,Mercantile Building,,,
27.695,85.2877,G Motors Pvt. Ltd.,,,
27.7302,85.318,Samakhushi - Ranibari Rd,,,
27.7011,85.3536,Ring Road,,,
27.6831,85.276,Alpine House,,,
27.6949,85.3316,Lakhe Chaur Marg,,,
27.712,85.3191,World Bank Group,,,
27.7186,85.3221,SIMON MADIRA STORE,,,
27.6999,85.331,Rudramati Marg,,,
27.7068,85.3254,National Integrated College,,,
27.6862,85.3299,Madhya Marg,,,
27.6581,85.3252,Satdobato-Godavari Rd,,,
27.6821,85.3103,Jhamsikhel Rd,,,
27.6498,85.333,Kalyan Shresthas Residence,,,
27.7274,85.3269,Pandol Marga,,,
27.7106,85.318,Durbar Marg,,,
27.7181,85.312,Attic Consulting Service,,,
27.6869,85.3419,Madan Bhandari Road,,,
27.6888,85.3333,Madan Bhandari Road,,,
27.6795,85.3167,Pulchowk Rd,,,
27.6964,85.3668,Purano Sinamangal,,,
27.7018,85.3104,People's Plaza,,,
27.7186,85.305,Aja Swan Marg,,,
27.73,85.3177,Shubha Fitness Club & Spa Pvt Ltd,,,
27.6809,85.3105,Nina & Hager Grocer,,,
27.7026,85.3263,Kalika Marg,,,
27.697,85.2984,University Path,,,
27.7376,85.3415,Hotel Shambala,,,
27.7277,85.3238,Bhanu Memorial Marg,,,
27.6875,85.3434,Everest Florida H. S. School,,,
27.7128,85.2945,KMC -15 Ward Office,,,
27.7018,85.3008,Jeevan Smriti Marg,,,
27.6978,85.3377,Devkota Sadak,,,
27.6757,85.3081,The Red Mandolin Lounge n Bar,,,
27.6844,85.3071,LCCI Nepal Pvt. Ltd.,,,
27.7396,85.3393,Milijuli Marg,,,
27.714,85.3089,Paknajol Marg 43/33,,,
27.6764,85.3067,Dhobighat,,,
27.6719,85.3278,Dhime manhyon galli Patan 44700 Nepal,,,
27.6909,85.3492,Gauri Marg,,,
27.7031,85.3123,Bashal Momo & Barbecue Palace,,,
27.6747,85.3148,ALKA Hospital Pvt. Ltd.,,,
27.7159,85.309,Saat Ghumti Marg 3,,,
27.7314,85.3343,Lamingtan Marg,,,
27.7318,85.3149,Samakhusi Marg,,,
27.6744,85.3692,Araniko Highway,,,
27.7083,85.3276,Sunrise Bizz Park ?????? ??? ???????? 44605 Nepal,,,
27.7122,85.3103,OYO 120 Hotel Tayoma,,,
27.707,85.308,Itum Bahal,,,
27.6871,85.3139,Bigmart Kupondole,,,
27.7117,85.3323,Bhagawati Marg,,,
27.6545,85.3195,Needs Mart,,,
27.7131,85.3323,Kathmandu English School,,,
27.7183,85.3274,Shree Laxmi Marg,,,
27.7543,85.3141,Mount Larke Secondary School,,,
27.7132,85.2892,National History Museum,,,
27.7356,85.338,Chundevi Marg,,,
27.713,85.3418,Kutu Bahal Galli,,,
27.6921,85.2907,Lincoln Marg,,,
27.7076,85.3221,Hattisar Rd,,,
27.7395,85.3208,Tokha Rd,,,
27.7082,85.3018,Dhumakhel Marg,,,
27.7126,85.3176,Coffeepasal,,,
27.72,85.3473,Ring Road,,,
27.7036,85.3084,Layaku Cafe Lounge & Bar,,,
27.6863,85.3338,Lamju Galli 113,,,
27.7122,85.3179,Bakes�n Cakes,,,
27.6625,85.3293,All Nepal Football Association,,,
27.7244,85.305,Khusibu Bishnumati Kinar Right,,,
27.6665,85.332,Lukhusi Machagal,,,
27.7248,85.3371,Easy Cut,,,
27.7071,85.3358,Rudramati Marg,,,
27.6987,85.3474,Sinamangal Rd,,,
27.7174,85.3119,Gaa Hiti Rd,,,
27.6853,85.3417,Alok Nagar Marg,,,
27.731,85.318,Samakhushi - Ranibari Rd,,,
27.6719,85.3123,Lotus Convention Centre,,,
27.6869,85.2989,TU Rd,,,
27.663,85.3165,Ring Road,,,
27.7575,85.3021,Jaranku Bus Stop,,,
27.7013,85.2964,Kalash Apartments,,,
27.658,85.3225,Ring Road,,,
27.7344,85.3177,Samakhushi - Ranibari Rd,,,
27.685,85.3215,Jwagal,,,
27.7169,85.3088,Paknajol Marg,,,
27.7169,85.3313,Gahana Pokhari Marg,,,
27.6859,85.3323,Subarna Marg,,,
27.6893,85.3089,Shiva Parbati Marg,,,
27.6707,85.3117,Jawalakhel Rd,,,
27.6473,85.3397,Satdobato-Godavari Rd,,,
27.722,85.3355,Banshidhar Marg 185,,,
27.6929,85.3149,Tripura Marg,,,
27.7037,85.3293,Sagarmatha Multiple College,,,
27.708,85.3189,Global College International,,,
27.7029,85.3578,Unnamed Road,,,
27.7316,85.3429,Dhumbarahi Colony,,,
27.713,85.3273,Bhagawati Marg,,,
27.6953,85.2904,Ganeshman Singh Path,,,
27.7282,85.3462,Global IME Bank,,,
27.7518,85.3317,Dhapasi Marg,,,
27.7012,85.3411,Sinamangal Rd,,,
27.6741,85.3143,Central Zoo,,,
27.7205,85.365,Boudhanath Sadak 4600,,,
27.7258,85.3255,Icefall Adventure Pvt. Ltd.,,,
27.7129,85.3398,Panna Hiti Marg,,,
27.7022,85.3199,Pradarshani Marg,,,
27.6856,85.3407,Alok Nagar Marg,,,
27.7055,85.3238,Boston Abroad Education Consultancy,,,
27.6641,85.307,Nakhu,,,
27.7016,85.3075,Jor Ganesh Galli,,,
27.7316,85.363,Unnamed Road,,,
27.6722,85.3273,Dhime manhyon galli,,,
27.7211,85.3674,Boudha - Jorpati Rd,,,
27.71,85.3188,Kancha Ko Bancha,,,
27.718,85.3101,Chaksibari Marg,,,
27.7299,85.3251,Krishna Dhara Marg,,,
27.7079,85.3191,Kamaladi Marg,,,
27.7015,85.3424,Surya Bikram Gyawali Marg,,,
27.6821,85.3106,Fair Trade Group Nepal,,,
27.6746,85.3101,27�40'28.5377N 85�18'36.4608E,,,
27.663,85.308,Sunrise Apartments Nakhkhu,,,
27.7241,85.3092,Nirmal Lama Marg,,,
27.7038,85.3272,Kalika Marg,,,
27.7725,85.3595,Golfutar Main Rd,,,
27.6895,85.3315,Madan Bhandari Road,,,
27.7132,85.3123,Amrit Marg Kathmandu 44600 Nepal,,,
27.6835,85.3068,Shanti Marg,,,
27.7285,85.3593,Grunze Snooker & Restaurant,,,
27.7278,85.3159,Rom Marg,,,
27.6823,85.3067,Sisters Caf� & Beauty,,,
27.7123,85.3629,Panchakanya Marga,,,
27.7131,85.322,Hattisar Sadak,,,
27.6871,85.2595,Sipradi Trading Pvt. Ltd.,,,
27.6869,85.2979,Hanagulu Marg,,,
27.6465,85.3261,Downtown Apartment,,,
27.7116,85.3216,Lalupate Marg,,,
27.6792,85.3388,Sahyoginagar Marga,,,
27.6785,85.3103,Sports Hive,,,
27.7123,85.344,Priyanka Apartment,,,
27.7412,85.3448,Jana Marg,,,
27.6865,85.3428,Manakamana Bakery,,,
27.7298,85.3294,Beatific Slimming N Spa,,,
27.7154,85.3342,Kotal Marg,,,
27.7099,85.32,Teendhara Marg,,,
27.6706,85.2816,Panga Ma Vi Rd,,,
27.6726,85.3134,Lotus Convention Centre,,,
27.7148,85.3458,Ambey Residency,,,
27.706,85.3228,Putalisadak,,,
27.7126,85.3121,Hotel Namtso,,,
27.7464,85.3431,Golfutar Main Rd,,,
27.7199,85.3408,Dhanawantari Marg,,,
27.7257,85.3067,Gurudwara Nanak Math,,,
27.712,85.3216,Lalupate Marg,,,
27.7026,85.3201,Kathmandu Model Hospital,,,
27.729,85.3534,Milan Chowk Galli 01,,,
27.7215,85.345,Gopikrishna-Bhatkekopul Rd,,,
27.7196,85.3093,Bajeko Sekuwa,,,
27.6777,85.3475,Chautarphi Marg,,,
27.6762,85.3156,Labim Mall,,,
27.7079,85.3203,Kamaladi Rd,,,
27.7105,85.3095,Swanchhapu Marg,,,
27.6648,85.306,Ekantakuna-Tikabhairab Rd,,,
27.6595,85.3166,Damodar Marg,,,
27.7337,85.3442,Nandakishwor Marg,,,
27.671,85.3199,ZARA,,,
27.6841,85.3334,WOW Fashion,,,
27.6976,85.3045,Wonde Height,,,
27.7091,85.2969,Cycle City Network Nepal,,,
27.7159,85.3286,Nepal Police Headquarters,,,
27.7122,85.3409,Panna Hiti Marg,,,
27.6711,85.3193,Lagankhel Satdobato Rd,,,
27.6669,85.3244,Karuna Path,,,
27.7054,85.3267,Dilli Bazaar Sadak,,,
27.7438,85.3105,Loktantrik Chowk ???????????? ???,,,
27.708,85.3393,Pashupati Rd,,,
27.7174,85.3466,AC Complex,,,
27.6889,85.3497,Shakti Vinayak Marg,,,
27.7316,85.3281,Narayan Gopal Marg,,,
27.7013,85.34,BURGER KING,,,
27.6627,85.3165,Thasikhel Chowk,,,
27.6714,85.315,Asian Distillery Pvt. Ltd,,,
27.6894,85.3028,Bikesshowroom Rd,,,
27.6885,85.3338,Madan Bhandari Road,,,
27.6873,85.317,Kupondole Rd 162,,,
27.7223,85.3152,Alka Basti Marg,,,
27.6885,85.3277,Olympia World H. S. School,,,
27.7102,85.3183,Beena Marg,,,
27.7211,85.3219,Nava Marg,,,
27.6867,85.3416,Raj Overseas,,,
27.7161,85.3112,Thamel Bhagawati Marg,,,
27.6794,85.3168,Downtown Restaurant,,,
27.6924,85.3308,Pushpa Nagar Marg,,,
27.7116,85.3119,Thamel Apartments,,,
27.7063,85.323,Putalisadak,,,
27.6747,85.308,Pulchowk - Dhobighat Rd,,,
27.6739,85.305,The Red Mandolin Lounge n Bar,,,
27.7159,85.2945,Siddhicharan Marg,,,
27.7138,85.3141,Tridevi Sadak,,,
27.739,85.3392,Ring Road,,,
27.6589,85.3252,Lukhusi Machagal,,,
27.7118,85.3256,27�42'42.4742N 85�19'32.2241E,,,
27.7032,85.3128,New Rd 22,,,
27.7155,85.3252,Situ Plaza,,,
27.6994,85.3075,Lagan Chowk,,,
27.6973,85.3046,Kalimati Rd,,,
27.6952,85.3406,Surya Bikram Marg,,,
27.6794,85.3318,Sankhamul - Balkumari Rd,,,
27.6866,85.3421,SIDDHARTHA COTTAGE RESTAURANT & BAR,,,
27.7031,85.3417,Old Baneshwor,,,
27.6877,85.3139,Luitel Rd,,,
27.6906,85.336,Devkota Sadak,,,
27.6944,85.322,Tanka Prasad Ghumti Sadak,,,
27.7151,85.3127,Amrit Marg,,,
27.7023,85.3222,Expert Education & Visa Services,,,
27.7316,85.3798,Jorpati-Sundarijal Road,,,
27.6998,85.3312,Rudramati Marg,,,
27.6833,85.3112,Brazilian House,,,
27.6837,85.3068,Vintuna Restaurant,,,
27.7173,85.3125,Metro Inn,,,
27.6756,85.3199,Shreebahal Road,,,
27.6496,85.3028,Awash Marga,,,
27.6979,85.3426,School of Geomatics,,,
27.7309,85.3453,Pokhara Pizza House,,,
27.6871,85.3139,Luitel Rd,,,
27.71,85.3177,Teendhara Marg,,,
27.7325,85.3166,Samakhushi - Ranibari Rd,,,
27.7272,85.3075,Regmi Store,,,
27.682,85.3364,Bigyan Marg,,,
27.6209,85.3239,Dhapakhel Rd,,,
27.706,85.3687,Unnamed Road,,,
27.738,85.3521,Sampanna Marg,,,
27.7175,85.3466,Ring Road,,,
27.7015,85.2911,Soaltee Crowne Plaza - Back Entrance,,,
27.703,85.3096,Dharma Path,,,
27.7032,85.3206,Adwait Marg,,,
27.6721,85.4281,Bhaktapur Durbar Square,,,
27.7386,85.335,Nabil Galli,,,
27.7169,85.3315,BBC Kathmandu office,,,
27.6764,85.3112,Jhamsikhel Road,,,
27.7173,85.3257,Saraswotisthan Marg,,,
27.6576,85.3258,Satdobato-Godavari Rd,,,
27.7077,85.3182,EF : Jamboree Education,,,
27.7291,85.3515,27�43'44.7722N 85�21'05.3788E,,,
27.6627,85.3193,Mahalaxmisthan Rd,,,
27.683,85.3115,Bakhundole 3,,,
27.6568,85.3248,Satdobato,,,
27.7056,85.3477,Ring Road,,,
27.6956,85.3138,Kanti Path,,,
27.7293,85.373,Sahid Park Rd,,,
27.7082,85.3277,City Center,,,
27.6926,85.2973,Siddhartha Marg,,,
27.7142,85.2951,Swayambhu Marg,,,
27.7126,85.3413,Kutu Bahal Galli,,,
27.7155,85.3107,Friends Restaurant,,,
27.7353,85.3069,B Cube Stairway,,,
27.6943,85.3089,United World Trade Center,,,
27.708,85.3168,Durbar Marg,,,
27.7383,85.3529,Jyoti Nagar Bridge,,,
27.725,85.3578,Tushal-Mahankal Rd,,,
27.7416,85.3387,Hotel Shambala,,,
27.7032,85.3412,Jyoti Marg,,,
27.6834,85.3146,Maitri Marg,,,
27.7156,85.3071,Kaldhara Marg,,,
27.6844,85.3233,Lane 2,,,
27.6844,85.3221,Pulchowk,,,
27.6833,85.3076,Shanti Marg,,,
27.6874,85.3408,N.K.Singh Marg,,,
27.6551,85.2992,Vinayak Housing Colony,,,
27.7232,85.3214,Lazimpat Rd 1079,,,
27.6651,85.3124,Ring Road,,,
27.7429,85.3398,Bansbari Rd,,,
27.719,85.318,Lazimpat Rd,,,
27.6815,85.3211,Patandhoka Road,,,
27.7177,85.3448,KL Tower,,,
27.6949,85.3212,Tanka Prasad Ghumti Sadak,,,
27.7266,85.3302,Genesis Caf�,,,
27.69,85.3089,Shiva Parbati Marg,,,
27.6699,85.3212,THE PHYSIQUE WORKSHOP,,,
27.7035,85.3112,Ranjana Trade Center,,,
27.7128,85.3176,Kazipu Nepal,,,
27.6888,85.2867,Ring Road,,,
27.7256,85.3383,Himchuli Marg,,,
27.7263,85.3467,P.P Mart,,,
27.6721,85.3398,Balkumari Patan 44600 Nepal,,,
27.7247,85.3603,Shechen Guest House,,,
27.6737,85.3246,Mamaru Galli,,,
27.7033,85.3505,Ring Road,,,
27.703,85.3055,Guna Kamdev Marga,,,
27.6997,85.3293,Ghattekulo Marg,,,
27.7476,85.3317,Sitaram Marga,,,
27.7019,85.3089,Ezone,,,
27.7183,85.3017,Palea Swan Marg,,,
27.6477,85.336,Kharibot Karmanasa Bridge,,,
27.6882,85.3026,Samar Bahadur Marg,,,
27.704,85.3399,Jyoti Marg,,,
27.6902,85.3218,Freedom Forum,,,
27.7197,85.3069,Pahikwo Sadak,,,
27.6868,85.2806,Kalanki,,,
27.7082,85.3071,Gangalal Marg,,,
27.7568,85.3492,Golfutar Main Rd,,,
27.6839,85.3476,Pancheshwor Marg,,,
27.7209,85.2975,A.V.M. Secondary School,,,
27.738,85.3351,Maharajgunj Rd,,,
27.6785,85.3621,Bhaktapur NIST School,,,
27.7188,85.309,Swayambhu Marg,,,
27.6873,85.3167,Kupondole Rd 162,,,
27.6907,85.3524,Ring Road,,,
27.6862,85.342,Santwona Memorial Multiple Campus & Santwona Memorial Academy Higher Secondary School,,,
27.7206,85.3132,Hanuman Chowk Marg,,,
27.7017,85.3079,Nishthananda Marg,,,
27.69,85.3191,Maternity Hospital Road,,,
27.7164,85.3432,Chandra Vinayak Marg,,,
27.7198,85.3409,Dhanyentari Swimming Pool,,,
27.7306,85.3258,Do Cha Marg,,,
27.7167,85.336,Handigaun Marg,,,
27.7284,85.3458,Ring Road,,,
27.7288,85.3013,Siddharth Gautam Marg,,,
27.7269,85.3143,Rom Marg,,,
27.6826,85.3144,Maitri Marg,,,
27.6834,85.3071,Shanti Marg,,,
27.7007,85.3239,Tanka Prasad Ghumti Sadak,,,
27.7164,85.3479,Sugam Marg 235,,,
27.7081,85.3342,Braindigit IT Solution (P) Ltd.,,,
27.745,85.3598,Ram Mandir,,,
27.7282,85.3459,Ring Road,,,
27.7014,85.2927,Tahachal Marg,,,
27.6747,85.3103,The Red Mandolin Lounge n Bar,,,
27.7065,85.3228,Putalisadak,,,
27.7031,85.3203,Red Cross Marg,,,
27.7347,85.3423,Ring Road,,,
27.7122,85.355,Bagmati Rd,,,
27.7171,85.3313,Club 25 Hours,,,
27.7111,85.2928,Kasha: Khya Party Palace,,,
27.7116,85.312,Nepal Go Restaurant & Bar ???,,,
27.7386,85.3351,Nabil Galli,,,
27.7226,85.3386,Handigaun Marg,,,
27.6928,85.3285,Bhakti Thapa Sadak,,,
27.6994,85.3289,Tanka Prasad Ghumti Sadak,,,
27.7264,85.2976,Olive Resort,,,
27.7095,85.3218,Raj Gharana Gazal Restaurant & Bar,,,
27.7311,85.329,Sungabha Foodland Restaurant & Bar,,,
27.6959,85.3081,Martyr Shukraraj Shastri Tree,,,
27.7033,85.3116,New Road Gate,,,
27.6685,85.3129,National Multiple College,,,
27.6896,85.3171,Teku Bagamati Bridge,,,
27.6942,85.3204,Madan Bhandari Road,,,
27.6787,85.3861,Duwa Phalcha Rd,,,
27.6954,85.2925,Ganeshman Singh Path,,,
27.7273,85.3386,Banshidhar Marg,,,
27.6761,85.3142,Ghangri Cafe,,,
27.7018,85.3103,Standard Chartered Bank Nepal,,,
27.715,85.3262,Sama Marga,,,
27.7197,85.3127,Samakhusi Marg,,,
27.7054,85.3227,Kantipur City College,,,
27.6593,85.3191,Ring Road,,,
27.6783,85.313,Sotai Kai-Therapy Center,,,
27.6836,85.3043,Shuva Marg 17,,,
27.7236,85.3285,Subarna Shamsher Marg Baluwatar-4 Kathmandu 21665 Nepal,,,
27.7164,85.2827,Ring Road,,,
27.7391,85.314,Navajyoti Marg,,,
27.7339,85.308,Gongabu Bus Park,,,
27.6723,85.3412,Ring Road,,,
27.6888,85.3355,Bank of Kathmandu,,,
27.6889,85.3321,Madan Bhandari Road,,,
27.6942,85.3394,Balbhadra Marga,,,
27.7232,85.3329,Grades Factory,,,
27.7412,85.3483,27�44'28.4536N 85�20'53.9038E,,,
27.6992,85.3465,Bagmati Bridge,,,
27.7133,85.3236,Nagpokhari Marg 1,,,
27.7067,85.3142,Kanti Path,,,
27.6947,85.3105,Hotel Orchid,,,
27.6945,85.32,Bhadrakali Road,,,
27.7002,85.3425,Loyola Higher Sec. School,,,
27.7185,85.3094,Metropolitan Police Circle,,,
27.7033,85.3124,New Rd,,,
27.7159,85.3247,Naag Pokhari Sadak,,,
27.6755,85.31,Pulchowk - Dhobighat Rd,,,
27.7241,85.3339,Ichunadi Marg,,,
27.7267,85.3091,Mhepi Marg,,,
27.6988,85.3382,Devkota Sadak,,,
27.686,85.3161,Kupondole Rd 162,,,
27.6659,85.3112,Ring Road,,,
27.7252,85.3351,Ichunadi Marg,,,
27.7167,85.3247,Nagpokhari Marg,,,
27.6729,85.3137,Jawalakhel,,,
27.6932,85.319,Thapathali Road,,,
27.6943,85.3062,Sahid Shukra Marg,,,
27.6923,85.3326,Lakhe Chaur Marg,,,
27.667,85.3277,Sinchahity Saving And Credit Co-Operative Ltd.,,,
27.699,85.2994,Ganeshman Singh Rd,,,
27.7119,85.3202,Paryatak Marg,,,
27.652,85.3062,Club B' Spot,,,
27.6806,85.3167,Pulchowk Rd,,,
27.7179,85.3088,Paknajol Marg,,,
27.6562,85.3161,Shovahiti,,,
27.7004,85.339,Devkota Sadak,,,
27.7715,85.3587,Golfutar Main Rd,,,
27.7173,85.31,Shree Ratna Marg,,,
27.6962,85.3393,BanaGanga Marga,,,
27.688,85.336,Miniso Nepal,,,
27.7188,85.3389,Rudramati Marg,,,
27.7485,85.3475,Golfutar Main Rd Kathmandu 24264 Nepal,,,
27.6862,85.3196,Ganesh Niwas,,,
27.7301,85.3302,Thirbam Sadak,,,
27.6841,85.3329,Shankhamul Marga,,,
27.7224,85.3545,Sudha's Garden Home,,,
27.7002,85.2787,Bidari Gaun Rd,,,
27.7225,85.3209,Hotel Gangjong,,,
27.7031,85.2989,SP APartments DUPLEX,,,
27.7031,85.3131,New Rd,,,
27.7081,85.338,Pashupati Rd,,,
27.7174,85.3246,Gairidhara Sadak,,,
27.7334,85.3458,Nepal Public Health And Education Group (NEPHEG),,,
27.6867,85.3072,Didi-Baihini Marg,,,
27.724,85.3728,Sherpa Party Palace & Catrering Service Pvt Ltd,,,
27.6746,85.3255,Kwalakhu Nhoo Lan,,,
27.708,85.336,Maitidevi,,,
27.6485,85.318,Shiv Marg,,,
27.7172,85.2942,Siddhicharan Marg,,,
27.7249,85.3373,Banshidhar Marg 185,,,
27.6776,85.3119,Jhamsikhel Marg 210,,,
27.6952,85.3546,KUK Building,,,
27.7284,85.3364,Manshree Marg,,,
27.6593,85.3236,Creator's IVF Nepal,,,
27.6789,85.3333,Chhitijnagar Kathmandu 44600 Nepal,,,
27.7,85.3065,Jaamana Gubhaju Marg,,,
27.7346,85.316,Gongabu Town Planning,,,
27.7041,85.3376,Baikuntha Marga,,,
27.704,85.3091,Sukra Path,,,
27.7063,85.3163,Ratna Park Path,,,
27.725,85.3577,Tushal-Mahankal Rd,,,
27.6862,85.349,Madan Bhandari Road,,,
27.7391,85.3356,Maharajgunj Rd,,,
27.7031,85.313,New Road Gate Market,,,
27.7241,85.3568,Tushal-Mahankal Rd,,,
27.7148,85.3368,Char Narayan Marg,,,
27.6876,85.3353,Shankhamul Marga,,,
27.6858,85.3205,Rio Apartment Kupondole,,,
27.7145,85.3327,Ansubarma Marg,,,
27.7345,85.3104,BG Mall,,,
27.69,85.2995,Kuleshwor Ganeshthan,,,
27.6919,85.33,Sunrise City homes,,,
27.7212,85.3308,Thirbam Sadak 1722,,,
27.6731,85.314,Central Zoo,,,
27.6845,85.3403,Alok Nagar Marg,,,
27.6784,85.3234,Vimas Pharma,,,
27.7027,85.341,Surya Bikram Gyawali Marg,,,
27.7128,85.3087,Nepal Yubak Secondary School,,,
27.7265,85.3646,Saraswatinagar Rd,,,
27.6782,85.3415,Seti Opi Marga,,,
27.7327,85.3809,Jorpati-Sundarijal Road,,,
27.6941,85.3226,Tanka Prasad Ghumti Sadak,,,
